날짜,출처,제목,본문 요약 ,URL
2019.04.30.,제민일보,제주시 하귀지구 일방통행 갈등 원점으로,제주시 마을회ㆍ상인회 의견 반영 절충안 부결 시설공사 사실상 중단…주민 합의점 도출 절실 제주시 하귀택지개발지구 일방통행도로 개설을 둘러싼 마을회와 상인회간 갈등이 장기화되고 있다. 제주시가 양측 의견을...,http://www.jemin.com/news/articleView.html?idxno=590786
2019.04.30.,헤드라인제주,"제주도 정책실명제 강화...""공약, 장단기 사업 투명하게""","제주특별자치도의회 행정자치위원회 홍명환 의원(더불어민주당, 이도2동갑)은 정책수행자의 투명성과... 폐지 △공공갈등 우려 정책 △공공복리 증감에 영향을 미칠 것으로 예상되는 사업 △도민에게 재정부담이나...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=361606
2019.04.30.,제민일보,"[무공침] ""대화로 갈등 해결을""","제주시가 새로운 절충안을 마련하더라도 마을회와 상인회간 갈등이 해결되지 않는다면 제주도 교통시설심의를 통과하기가 쉽지 않기 때문. 주변에서는 ""사업이 늦어질수록 지역주민과 도민들의 교통 불편도 길어지는 것...",http://www.jemin.com/news/articleView.html?idxno=590807
2019.04.30.,제주신보,서귀포시 우회도로 갈등 해결 기관 회의 열려,"제주특별자치도는 30일 서귀포시청 별관 회의실에서 제주도교육청과 서귀포시 관련 공무원, 서귀포시지역 도의원 등이 참석한 가운데 '서귀포시 우회도로' 지하차로 관련 대책회의를 열었다. 이날 회의에서 도교육청...",http://www.jejunews.com/news/articleView.html?idxno=2136957
2019.04.30.,뉴시스,"원희룡 제주지사 ""관광 빅데이터, 예산 지원해 인프라구축 필요""",원 지사는 이날 오후 제주도청 한라홀 4층에서 ‘제주관광진흥 전략회의’를 주재하면서 “불필요한 논란과 갈등을 줄일 수 있는 것은 바로 데이터”라면서 이 같이 밝혔다. 그는 “빅데이터는 한 번 구축하고 끝내는 것이...,http://www.newsis.com/view/?id=NISX20190430_0000637504&cID=10813&pID=10800
2019.04.30.,제민일보,[제민탑] 주민들의 삶의 터전 빼앗는 원 도정의 곶자왈 확대,"도정은 제주특별법 개정과 곶자왈 보호지역 지정후 주민의견수렴을 거 치겠다는 '폐쇄적 의사결정 시스템'만 강행, 도민사회의 갈등을 자초하고 있다. 게다가 충분하고 정당한 보상책 없이 사유지를 권리행사가...",http://www.jemin.com/news/articleView.html?idxno=590861
2019.04.30.,아주경제,[임병식 칼럼] 이익을 공유하는 현해탄,"일본군 위안부 피해자 합의 폐기에 이어 일제 강제 징용 배상 판결, 초계기 갈등이 겹치면서 최악이다.... 우리가 제주 국제 관함식에서 욱일기를 떼라고 요구한 것은 이 때문이다. 일본은 거부한 채 끝내 참가하지 않았다....",http://www.ajunews.com/view/20190430173758587
2019.04.30.,천지일보,[IT 칼럼] 러다이트 운동과 적기조례(赤旗條例)같은 시대착오적인 규제를 되풀이 말자,하지만 지난해 말 제주도가 내국인 진료 문제의 갈등으로 녹지병원의 허가를 취소해 버려 투자개방형 의료기관 문제는 원점으로 돌아갔다. 2002년 김대중 당시 대통령의 '동북아 의료 허브' 구상에 따라 추진된 투자개방형...,http://www.newscj.com/news/articleView.html?idxno=627284
2019.04.30.,비즈한국,신생 LCC들 날기도 전에 난기류 휩싸인 진짜 속사정,제주항공 전문경영인(CEO)을 지낸 뒤 에어프레미아 사업 전반을 이끌어온 김종철 대표가 이사진과 내부 갈등을 빚으며 교체될 위기에 처한 것으로 알려졌다. 에어프레미아는 지난 19일 이사회를 열고 심주엽 등기이사를...,http://www.bizhankook.com/article/17688
2019.04.30.,전남매일,민선 7기 전남체육회 불협화음 끝이 안보인다,30일 전남도와 도체육회에 따르면 도체육회는 최근 정건배 사무처장의 직무정지를 두고 극심한 내부 갈등을... 또 지난해 10월 전북 전국체전이 끝난 뒤 제주도에서 열린 제주체육회와 교류도 체육회 간부들의 골프 등...,http://www.jndn.com/article.php?aid=1556618267280064003
2019.04.30.,제주신보,道-의회 사이에 '네 탓'…냉기류 형성,"실제 제주특별자치도 출범을 결정하기 위해 2005년 실시한 주민투표의 투표율은 36.7%로 개표 요건(33.3%)를 가까스로 넘겼다. 해군기지 건설에 따른 첨예한 갈등과 관련, 당시 김태환 지사의 책임을 묻는 주민소환 투표율은...",http://www.jejunews.com/news/articleView.html?idxno=2136985
2019.04.30.,농수축산신문,[초선조합장 경영포부] 고봉주 제주시농협 조합장,고봉주 제15대 제주시농협 조합장은 조합원은 생산에 전념하고 농협은 판로와 농가소득을 보장함은 물론... 선거로 인한 분열과 지역 갈등을 최대한 빨리 봉합해 조합의 위상과 자존심을 되찾는데 노력하겠다. 조합의...,http://www.aflnews.co.kr/news/articleView.html?idxno=156287
2019.04.30.,제주신보,지사 공약·장단기 계획 '정책실명제' 도입,"제주도지사의 공약사업과 장단기 계획 정책사업에 대한 신뢰도와 투명성을 높이기 위해 '정책 실명제... 폐지 ▲공공갈등 우려 정책 등에 대해선 정책 참여자의 이름과 직위, 의견, 보고서, 회의 내용을 종합적으로...",http://www.jejunews.com/news/articleView.html?idxno=2136991
2019.04.30.,연합뉴스,[연합뉴스 이 시각 헤드라인] - 20:00,아니면 갈등을 수습하고 다시 마주 앉을지 기로에 선 것으로 보인다. 전문보기: http://yna.kr/QORweKwDAs... 30일 업계에 따르면 제주도에 거주하는 이모(28)씨는 네이버 삼성전자 스마트폰 커뮤니티에 자신이 쓰던...,http://yna.kr/AKR20190430199900011?did=1195m
2019.04.30.,제주일보,"""세월 지나도 변치 않는 '가족'의 의미 배웁니다""",""" 30일 제주시 노형동의 한 소학당에 들어서자 아이들의 노래 소리가 귀를 사로잡았다. 아이들은 고사리... 불화와 갈등으로 빚어진 다양한 사건들을 뉴스로 접할 때마다 가족의 의미가 퇴색되고 있는 것 같아 아쉽다....",http://www.jejuilbo.net/news/articleView.html?idxno=119993
2019.04.30.,전북중앙,패스트트랙 지정후 전북 초긴장,"특히 바른미래당이 패스트트랙 과정에서 당내 갈등이 첨예하게 발생해 야권발 정계개편 가능성도 높아지고... 일각에선 이를 연동형 비례대표로 보완할 수 있다고 주장하지만, 전북이 호남-제주 권역에 묶였다는 점을...",http://www.jjn.co.kr/news/articleView.html?idxno=771886
2019.04.30.,제주매일,"도의회, 제주의 지속가능발전을 위한 협치형 모델 주도적 모색","제2공항, 영리병원 등 제주도민사회의 갈등이 증폭되는 가운데'미래 세대를 위태롭게 하지 않으면서 현재 세대의 요구에 부응하는 개발'이라는 유엔의'지속가능발전'의 기본원칙에서부터, 도의 주요정책을 다시금...",http://www.jejumaeil.net/news/articleView.html?idxno=201546
2019.05.01.,동아일보언론사,[논설위원 현장칼럼/구자룡]정권 바뀌자 애물단지로… 더 굳게 닫혀버린 개방형 투자병원,양국 갈등의 뇌관이 될 수도 있다. 고용을 창출하고 의료관광산업을 키우는 새로운 성장 동력을 모색할 기회도 사라졌다. 뤼디그룹의 대규모 투자는 신화역사공원 제주드림타워 등 제주 곳곳에 중국 자본의 투자를...,http://news.donga.com/3/all/20190501/95329065/1
2019.05.01.,중앙일보언론사,"'월요병'도 인정했다···대법의 친노동 판결, 文정부서 대폭 급증",2심 재판부는 ”박씨가 받은 정신적 스트레스의 원인은 업무 수행 중 경험한 노사ㆍ노노 갈등과 회사 측의... 제주의료원 간호사들이 낸 ‘태아 산재 인정’ 소송이 그중 하나다. 2009년 제주의료원 간호사 중 15명이...,https://news.joins.com/article/olink/23047880
2019.05.01.,데일리안언론사,"[IGO 문재인정부 2년] ""살만하신가요?"" 국민 100명에게 물었습니다","제주에서 마케팅에 종사하는 30대 여성도 ""대북정책을 폐쇄적으로 하는 것보다 적극적으로 소통하려는... '잘못한 점'…""자유당 활개치게 놔두는 것"" 주장 반대로 ""좌우갈등 심해졌다"" 우려 반응도 나와 ""정의를 독점하고...",http://www.dailian.co.kr/news/view/791925/?sc=naver
2019.05.01.,연합뉴스,[전국 주요 신문 톱뉴스](1일 조간),"역사 갈등 다시 수면위로 ▲ 경남도민신문 = '경남 스타트업 캠퍼스' 개소…청년 창업 이끈다... 체감 '미흡' ▲ 제주매일 = 제주 찾는 외국인관광객 다시 '증가세' ▲ 제주신문 = 미분양 늘고, 건설 위축…주택시장 '꽁꽁...",http://yna.kr/AKR20190501029800011?did=1195m
2019.05.01.,중부일보,2019년 5월 1일(수) 전국 주요 신문 톱뉴스,"역사 갈등 다시 수면위로 ▲ 경남도민신문 = '경남 스타트업 캠퍼스' 개소…청년 창업 이끈다... 체감 '미흡' ▲ 제주매일 = 제주 찾는 외국인관광객 다시 '증가세' ▲ 제주신문 = 미분양 늘고, 건설 위축…주택시장 '꽁꽁...",http://www.joongboo.com/news/articleView.html?idxno=1348296
2019.05.01.,제주의소리,"주먹구구식 관광정책 탈피, 제주도 '빅데이터' 활용한다","회의에서는 제주방문 관광객 실태조사 결과, 신용카드 매출액 분석, 관광동향 및 빅데이터 기반 행정 추진 현황 및 활용 방안 등이 공유됐다. 원희룡 지사는 ""불필요한 논란과 갈등을 줄일 수 있는 것은 바로 데이터""라면서...",http://www.jejusori.net/news/articleView.html?idxno=302324
2019.05.01.,미디어제주,"""제주 제2공항 입지 발표 후 진행 늦춰져…조속 추진해야""","제주 최대 갈등 현안 중 하나인 제2공항 사업과 관련 찬성 단체들이 조속한 추진을 촉구하고 나섰다. 제주제2공항추진위원회, 서귀포시 성산읍상가번영회, 한국교통장애인제주도협회, 제주팔각회, e-열린포럼 등은 1일...",http://www.mediajeju.com/news/articleView.html?idxno=316068
2019.05.01.,제주도민일보,"""위기의 제주경제, 성산 제2공항 신속 추진되야""","이에 ""이제 제2공항과 관련한 논란과 갈등을 종식시키고 도민의 역량을 일자리와 지역경제 안정을 위해 제주 경제 주체와 객체 모두가 하나로 모아야 한다""고 주장했다. 이들은 ""그러나, 2015년 11월 제주 제2공항 입지발표...",http://www.jejudomin.co.kr/news/articleView.html?idxno=111933
2019.05.01.,제주신보,"제2공항 찬성단체들 ""제2공항 건설 서둘러야""","제2공항 추진위원회와 성산읍상가번영회, 한국교통장애인 제주도협회, 제주팔각회, e-열린포럼 등 제주지역... 이어 ""이제 제2공항과 관련한 논란과 갈등을 종식시키고 도민의 역량을 일자리와 지역경제 안정을 위해...",http://www.jejunews.com/news/articleView.html?idxno=2136999
2019.05.01.,한라일보,"제주도 ""현 공항 확장 대안 부적합"" 재반박",제주특별자치도가 원희룡 제주도지사의 영상의 내용을 반박한 제주제2공항반대범도민행동의 논평을... 하수종말처리장은 대표적인 혐오시설로 이전부지 선정을 위해서는 또 다른 갈등으로 도출될 수 있어 현실적으로...,http://www.ihalla.com/read.php3?aid=1556675829628696073
2019.05.01.,뉴스1,"제주 제2공항 찬성단체 ""지역경제 위해 신속히 추진하라""","한국교통장애인제주도협회 등은 1일 ""위기의 지역경제와 일자리를 위해 제2공항을 신속히 추진하라""고 촉구했다. 이들 단체는 이날 오전 도청 정문 앞에서 집회를 열고 ""제2공항과 관련한 논란과 갈등을 종식시키고 도민...",http://news1.kr/articles/?3611008
2019.05.01.,파이낸셜뉴스,제주경제 ‘위기’ 타개…제2공항 조속 추진 촉구,"1일 제주도청 정문 앞 도로에서 한국교통장애인 제주도협회와 제주팔각회, 제2공항 추진위원회 등 5개 단체... 아울러 “제2공항과 관련한 논란과 갈등을 종식시키고 도민의 역량을 일자리와 지역경제 안정을 위해...",http://www.fnnews.com/news/201905011220498523
2019.05.01.,뉴시스,제주 제2공항찬성단체 “제2공항 추진해 장애인 이동권 보장하라”,이들은 “위기에 놓인 제주 경제를 살리기 위해선 제2공항을 신속하게 추진해야 한다”면서 “제2공항과 관련한 논란과 갈등을 끝내고 도민 역량을 지역경제 안정을 위해 하나로 모아야 할 때”라고 목소리를 높였다....,http://www.newsis.com/view/?id=NISX20190501_0000638121&cID=10813&pID=10800
2019.05.01.,국제뉴스,"어려운 제주경제, 경제는 타이밍...시민단체들 ""제 2공항 신속 추진"" 촉구",이들은 “공론조사 주장은 또 다시 제주를 ‘정쟁의 섬’으로 몰고 가려는 또 다른 찬반과 갈등프레임 만드는 시도로 다수가 보고 있다. 공론조사는 반대측의 꼼수이며 마지막으로 던지는 카드”라며 “이를 받아주면...,http://www.gukjenews.com/news/articleView.html?idxno=1111170
2019.05.01.,연합뉴스,"""전통문화 축제"" vs ""종교 편향적""…보은 '신(神) 축제' 갈등","기독교계가 갈등을 빚고 있다. 추진위는 1일 보은군청에서 기자회견을 열어 ""오는 10일부터 12일까지 3일간... 추진위가 준비 중인 전통문화공연은 하회별신굿탈놀이, 양주소놀이굿, 제주칠머리당영등굿, 진도씻김굿 등...",http://yna.kr/AKR20190501072100064?did=1195m
2019.05.01.,아시아투데이,협치형 모델 구축으로 제주 대형사업 갈등 최소화,제2공항과 영리병원 도민 갈등 증폭 제주 제2 공항과 영리 병원 문제로 지역 갈등이 증폭 되고 있는 가운데 도민의 관심과 공감을 기반으로 한 협치형 모델 구축의 필요성이 제기됐다.제주도의회 정책연구실은 지난 30일...,http://www.asiatoday.co.kr/view.php?key=20190501010000244
2019.05.01.,제민일보,제주 LNG 사업 주민의견 무시한 채 강행…갈등 부추겨,특히 지역주민들의 안전이나 주거 환경과 직결된 사안이지만 사전 설명과 의견 수렴 등 사회적 합의가 제대로 이뤄지지 않으면서 행정 불신과 함께 갈등의 골만 깊어지고 있다. 한국가스공사 등에 따르면 제주시...,http://www.jemin.com/news/articleView.html?idxno=591130
2019.05.01.,뉴스타운,"연극 '잃어버린 마을' 앵콜공연, 4월 27일 대학로 아르코 예술극장 대극장에서 성황리에 개막",갈등으로 인해 서울로 떠나게 되는 재구의 행방불명 소식과 재구가 학생운동에 가담했다는 소식이 들려오며 밝혀지는 과거의 곤을동 마을의 역사적 사실들을 통해 1949년 1월 5일과 6일 양일간 불에 타 폐허가 된 제주...,http://www.newstown.co.kr/news/articleView.html?idxno=409258
2019.05.01.,제주신보,"시간강사 꼼수 해고, 보완책 절실하다",이런 현상은 제주지역 대학도 마찬가지다. 제주한라대는 지난해 1139학점에서 올해 18학점으로... 이번 갈등의 본질은 돈이다. 해법은 정부가 재정지원을 늘리거나 등록금 인상을 허용하는 거다. 허나 교육부는 고작...,http://www.jejunews.com/news/articleView.html?idxno=2137070
2019.05.01.,헤드라인제주,"'제2공항 발언' 구설수 원희룡 지사, 왜 자꾸 이러나","이에 대해 제주도는 ""제주도청은 제2공항에 대해 찬성하시는 분들을 세력.조직화 하거나, 관변집회를 기획하거나 관여한 바가 전혀 없다""고 공식 해명했다. 그러나 도민사회 찬반 갈등을 봉합하고 조속한 사회통합을 위해...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=361704
2019.05.01.,한라일보,"""제주형 지속가능 발전모델 구축을""","만들어 '갈등관리'를 규범화하고, '제주형 지속가능한 발전모델'을 만들자고 제안했다. 도의회 차원에서는 올해 6월에 열릴 예정인 '제1회 지속가능발전 제주 국제컨퍼런스'를 통해 도민의 공감대 확산에 주력하고...",http://www.ihalla.com/read.php3?aid=1556698677628747073
2019.05.01.,천지일보,"[인천] 옹진군 의회, 제210회 임시회 폐회 및 여객터미널 매각철회·이전촉구","남북관계 회복 및 경제교류의 활성화와 제주카페리의 복원 등 여객과 물류수송의 증가, 선박의 대형화를... 관련해 제1국제여객터미널에 대한 민간 매각을 추진하고 있는 인천항만공사와 인천시간 갈등을 빚고 있는...",http://www.newscj.com/news/articleView.html?idxno=627642
2019.05.01.,전북중앙,"패스트트랙 지정, 전북 정치변화 시작","선거제도 개편에 따라 지역구 변화 가능성도 불기피 해진 데다, 패스트트랙 과정에서 당내 갈등이 첨예하게... 일각에선 이를 연동형 비례대표로 보완할 수 있다고 주장하지만, 전북이 호남-제주 권역에 묶였다는 점을...",http://www.jjn.co.kr/news/articleView.html?idxno=771986
2019.05.01.,충청매일,"기독교계, 속리산 신(神)축제 반발","축제추진위원회가 갈등을 빚고 있다. 충북 보은군과 대한불교조계종 법주사(주지 정도)는 오는 10일부터... 제71호 제주 칠머리당영등굿, 제71호 진도 씻김굿 등 국가무형문화재 10개와 시도형무형문화재 26개의 공연을 열...",http://www.ccdn.co.kr/news/articleView.html?idxno=574188
2019.05.01.,경향신문,"[경향의 눈]연암, 다산, 추사, 그리고 편지","추사는 제주 유배지에서 부인의 부음을 들었다. 슬픔을 못 이겨 쓴 추모시가 애절하다. ‘어찌하면 월하노인... 때로는 울고, 갈등하고, 절망에 빠졌을 것이다. 그 일상에서 챙겨주고, 위로받으며 함께했던 이들은 다름 아닌...",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201905012046015&code=990503
2019.05.01.,제주MBC,장애인 이동권 보장위해 제2공항 건설 서둘러야,"이들은 일자리 창출과 도민들의 항공안전 확보, 장애인 이동권 보장을 위해 제2공항 추진을 서둘러야 한다며, 제주도는 제2공항과 관련된 논란과 갈등을 하루빨리 해결하라고 강조했습니다.",http://jejumbc.com/newsTvD.do?menuCode=0303&newsTvId=151526
2019.05.01.,제주매일,"""제2공항 건설 조속히 추진돼야""","둘러싼 갈등은 현재진행형이다. 원희룡 도지사는 지난 29일 개인 유튜브 채널인 '원더풀TV'를 통해 ""제주공항 확충안은 검토를 통해 부적합한 것으로 결론난 사항""이라고 주장했다. 제주제2공항반대범도민행동은 30일...",http://www.jejumaeil.net/news/articleView.html?idxno=201577
2019.05.02.,중앙일보,[알림] 동아시아 협력·통합의 길 찾다,한국과 일본은 과거사와 안보·경제가 뒤얽힌 갈등의 늪에 빠져 있습니다. 세계 경제 패권을 겨루는 미국과 중국의 무역분쟁은 쉽게 해결될 조짐이 보이지 않습니다. 올해 14회를 맞는 ‘평화와 번영을 위한 제주포...,https://news.joins.com/article/olink/23048886
2019.05.02.,전북일보,'다큐 시선' 제주도가 사라진다,"그리고4년 째 끊임없는 논란과 갈등을 빚고 있는 제주 제2공항이 있다. 제2공항 예정지로 선정된 마을의 주민들은 삶터를 잃을 위기에 처해있다. 마을 주민들은 숲이 잘려나간 자리에는 건물들이 들어서고, 그들이...",http://www.jjan.kr/news/articleView.html?idxno=2043000&sc_section_code=S1N36&sc_sub_section_code=S2N71
2019.05.02.,월간조선,자치경찰제 시범운영 | “‘무늬만 자치경찰’ 비판받는 제주자치경찰의 실패 반복할 것인가”,"아울러 정부·여당은 올해 안에, 이미 실시하고 있는 서울·세종·제주 외 추가로 2개 시·도를 선정, 총 5개... 이런 상황에서 국가경찰과 자치경찰 간 업무 갈등과 공백을 초래할 수밖에 없고 업무 중복으로 세금이 이중으로...",http://monthly.chosun.com/client/news/viw.asp?ctcd=C&nNewsNumb=201905100039
2019.05.02.,강원도민일보,[TV 하이라이트] 제주 제2공항 환경훼손 논란,그러나 누군가는 현재의 제주는 청정하지도 않고 자연과 공존하지도 못 하고 있다고 말한다.그리고 4년 째 끊임없는 논란과 갈등을 빚고 있는 제주 제2공항이 있다. 제2공항 예정지로 선정된 마을의 주민들은 삶터를 잃을...,http://www.kado.net/?mod=news&act=articleView&idxno=965994
2019.05.02.,건설경제신문,[사설] 신공항건설 더 이상 늦춰서는 안된다,동남권 신공항의 경우 입지 선정을 놓고 10여년의 갈등 끝에 지난 2016년 김해공항을 확장하는 것으로 최종... 제주 제2공항도 마찬가지다. 2015년 공항건설계획 확정 발표 이후 4년이 다되도록 기본계획 수립조차 못하고...,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201904301544065940315
2019.05.02.,연합뉴스,[전국 주요 신문 톱뉴스](2일 조간),"구청-의회 갈등에 시청사 유치는 뒷전 ▲ 매일신문 = '청렴도 하위권' 대꾸 못 할 대구 ▲ 부산일보 = 정부... 침체 '도미노' ▲ 제주매일 = 산북-산남 예산 불균형 고착화 의견, ""新행정수요 대응 난망"" vs ""인구比 예산배정...",http://yna.kr/AKR20190502018800011?did=1195m
2019.05.02.,영남일보,[볼만한 TV프로] 2일 TV프로 해설,"그리고 4년째 끊임없는 논란과 갈등을 빚고 있는 제주 제2공항이 있다. 제2공항 예정지로 선정된 마을의 주민들은 삶터를 잃을 위기에 처해있다. 마을 주민들은 숲이 잘려나간 자리에는 건물들이 들어서고, 그들이...",http://www.yeongnam.com/mnews/newsview.do?mode=newsView&newskey=20190502.010250758470001
2019.05.02.,보험매일,"손보업계, 임금단체협상-피크제로 '몸살'",임금단체협상과 임금피크제 문제로 시작된 노사 갈등이 손해보험업계를 강타하고 있다. 임금인상률과... 이달 11일부터 13일 예정됐던 분회장 회의에 예정되어 있던 제주 4.3 유적지 견학이 추모를 목적으로 한...,http://www.fins.co.kr/news/articleView.html?idxno=80426
2019.05.02.,중부일보,2019년 5월 2일(목) 전국 주요 신문 톱뉴스,"구청-의회 갈등에 시청사 유치는 뒷전 ▲ 매일신문 = '청렴도 하위권' 대꾸 못 할 대구 ▲ 부산일보 = 정부... 침체 '도미노' ▲ 제주매일 = 산북-산남 예산 불균형 고착화 의견, ""新행정수요 대응 난망"" vs""인구比 예산배정...",http://www.joongboo.com/news/articleView.html?idxno=1348628
2019.05.02.,한국강사신문,"[EBS 다큐시선] 제주 제2공항 둘러싼 논란의 쟁점들, 제주도가 사라진다! 제주도의 미래는?","그리고 4년 째 끊임없는 논란과 갈등을 빚고 있는 제주 제2공항이 있다. 제2공항 예정지로 선정된 마을의 주민들은 삶터를 잃을 위기에 처해있다. 마을 주민들은 숲이 잘려나간 자리에는 건물들이 들어서고, 그들이...",http://www.lecturernews.com/news/articleView.html?idxno=18205
2019.05.02.,천지일보,"불교-개신교, '속리산 신(神) 축제'로 종교 갈등","종교 갈등을 빚고 있다. 충북 보은군과 대한불교조계종 5교구 본사인 법주사(주지 정도스님)는 올해... 이와 관련 추진위는 기자회견을 열고 준비 중인 전통문화공연은 하회별신굿탈놀이, 양주소놀이굿, 제주칠머리당영...",http://www.newscj.com/news/articleView.html?idxno=627794
2019.05.02.,연합뉴스,中 인센티브 관광단 1천500명 내달 제주 방문…사드 냉각 풀리나,"중국 인센티브 관광단은 2016년까지 한 해 20개 팀이 제주에 왔으나 2017년 초 사드(고고도미사일 방어체계) 배치로 인한 한·중 갈등이 시작되면서 그해 단 2개 팀만 제주를 방문했다. 양기철 도 관광국장은 ""점차 한·중...",http://yna.kr/AKR20190502074300056?did=1195m
2019.05.02.,노컷뉴스,제주찾는 중국 인센티브 관광객 증가,중국 인센티브 관광단은 2016년까지 한해 20개 팀이 제주에 왔지만 2017년 초 사드 배치로 인한 한·중 갈등이 시작되면서 그해 단 2개 팀만 제주를 찾았다. 제주도는 한·중 관계 개선 등으로 중국 기업들의 인센티브 관광...,https://www.nocutnews.co.kr/news/5144702
2019.05.02.,오마이뉴스,일본이란 나쁜 이웃은 우리의 운명,"일본군 위안부 피해자 합의 폐기에 이어 일제 강제 징용 배상 판결, 초계기 갈등이 겹치면서 최악이다.... 우리가 제주 국제 관함식에서 욱일기를 떼라고 요구한 것은 이 때문이다. 일본은 거부한 채 끝내 참가하지 않았다....",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002532855&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2019.05.02.,브레이크뉴스,수산자원 관리 위해 금어기 금지체장 강화,"대구의 경우 이원화된 금어기로 지역갈등이 심해 작년 시행령 개정때 금어기 일원화(1. 1.~1. 31.)를... 현행 미거지 금어기는 8.1∼8.31(강원)이며, 넓미역 금어기는 9.1∼11.31(제주) 미거지 산란기는 9∼12월(주산란기 10...",http://www.breaknews.com/651857
2019.05.02.,전남일보,"김덕진의 역사속 생업>포구, 경제와 문화의 중심지",조선시대에는 제주를 가는 사람이나 서울을 가기 위해 영산포로 향하는 사람들도 상대포에서 배를 탔다.... 유혹과 갈등에 관한 짧은 이야기가 실려 있다. 앵무모는 광대 출신으로 같은 광대 집안에 출가하여 문학걸의...,https://jnilbo.com/?p=812926
2019.05.02.,한겨레언론사,공론장 부활에서 소수자 혐오까지…청와대 국민청원의 명과 암,실제 지난해 내전을 피해 제주도로 온 500여명의 예멘인이 사회적 이슈로 떠오르자 청와대 국민청원... 국회가 갈등조정 기능을 상실한 탓에 국민들이 청와대 청원으로 몰려오고 있다는 설명이다. 이재근 국장은 “국민의...,http://www.hani.co.kr/arti/society/society_general/892371.html
2019.05.02.,전기신문,(기자의눈) 5월은 푸르구나 전기차 볼거리도 풍성하고,"5월 2~5일까지 서울에서는 EV 트렌드 코리아 2019’가, 같은 달 8~11일까지 제주도에서는 제6회 국제전기자동차엑스포’가 연달아 개막한다. 지난해 말 양측이 개최 시기를 두고 잠시 갈등을 빚기도 했지만 결국 어느...",http://www.electimes.com/article.php?aid=1556770282178352024
2019.05.02.,에너지경제,갈길 바쁜 KB금융 ‘또 파업 리스크’ 직면...KB손해보험 노사갈등 격화,"노사갈등의 골은 더욱 깊어질 것으로 전망된다. 최악의 경우엔 파업까지 강행할 가능성도 있어 KB금융의 1위... KB손보 관계자는 ""노조의 제주도 분회장대회 일정표가 입수돼 제보자를 보호하기 위한 차원에서 수기로...",http://www.ekn.kr/news/article.html?no=429912
2019.05.02.,포쓰저널,"[현장] KB손보 노사갈등 고조...""임금인상률· 성과급 이견에 비방전 가중""","양측 갈등이 고조되고 있다. 양측이 날카롭게 대립하는 근저에는 임금인상률과 성과급 문제가 있는 것으로... 이어 ""제주도 분회장대회 일정에 의문을 제기한 것은 분회장대회 목적에 부합하지 않는 것으로 보이는 일정이...",http://www.4th.kr/news/articleView.html?idxno=11716
2019.05.02.,문화저널21,"‘사문서 위조에 부당사찰’…KB손보, 노사간 진실공방","노노갈등을 일으키려한다면 사무금융노조와 민주노총, 사무금융연맹은 절대 가만히 있지 않을 것”이라고... 제주도에 가겠다는 일정표에 메모를 해 놓은 게 있었다. 이를 지운 것을 보고 사문서 위조라고 하는 건 맞지...",http://www.mhj21.com/121117
2019.05.02.,민중의소리,"‘구의역 김군’도, ‘악질사장’도 없으려면..반드시 필요한 노동인권교육","2017년 11월 9일, 특성화고 현장실습생 신분 이민호(19) 군은 제주시 구좌읍 한동리에 있는 한 음료 공장에서... 사회 과목에서는 노동의 사회정치적 측면에 대해 가르치며, 노동조합 내, 노사관계에서의 민주적 갈등해결 원칙...",http://www.vop.co.kr/A00001403089.html
2019.05.02.,당진신문,"(제주특별자치도-종합) 원희룡 지사 ""관광 빅데이터, 현실과 즉시 연계돼야""","이날 회의에서는 제주방문 관광객 실태조사 결과, 신용카드 매출액 분석, 관광동향 및 빅데이터 기반 행정 추진 현황 및 활용 방안 등이 공유됐다. 원희룡 지사는 ""불필요한 논란과 갈등을 줄일 수 있는 것은 바로 데이터...",http://www.idjnews.kr/news/articleView.html?idxno=66273
2019.05.02.,화이트페이퍼,"제주특별자치도, 「원희룡 지사 ""관광 빅데이터, 현실과 즉시 연계돼야""」","이날 회의에서는 제주방문 관광객 실태조사 결과, 신용카드 매출액 분석, 관광동향 및 빅데이터 기반 행정 추진 현황 및 활용 방안 등이 공유됐다. 원희룡 지사는 ""불필요한 논란과 갈등을 줄일 수 있는 것은 바로 데이터...",http://www.whitepaper.co.kr/news/articleView.html?idxno=156108
2019.05.02.,서울경제언론사,[탐사S:무너지는 산학협력] 학생 사라진 산학융합캠퍼스,◇대학과 산학융합원 간 갈등도=애초에 정부 지원은 5년 시한으로 진행됐다. 이 기간이 끝나면서 재정난이... 기존에 조성된 8개 지역 외에 이미 제주·인천 등 5개 도시에서 캠퍼스 조성이 진행되고 있고 올해에만 4개...,https://www.sedaily.com/NewsView/1VIZIS764P
